ANSWER,PREDICTION,PROB
1,0,0.0
0,0,0.3333333333333333
0,0,0.3333333333333333
1,1,0.8
0,1,0.8
0,1,0.8
0,0,0.0
0,0,0.0
0,1,0.8
0,0,0.3333333333333333
0,1,0.8
0,0,0.0
0,0,0.0
0,1,0.8
0,0,0.3333333333333333
0,1,0.8
0,1,0.8
0,0,0.0
1,0,0.0
0,1,0.8
0,1,0.8
0,1,0.8
0,1,0.8
1,1,0.8
0,1,0.8
0,1,0.8
0,1,0.8
0,1,1.0
0,1,0.8
0,0,0.0
0,1,0.8
0,1,0.8
0,0,0.3333333333333333
0,1,0.8
0,1,0.8
0,0,0.0
0,1,0.8
0,1,0.8
0,1,0.8
0,0,0.0
1,1,0.8
0,1,0.8
0,1,0.8
0,0,0.0
0,1,0.8
0,1,0.8
0,0,0.0
0,1,0.8
0,0,0.3333333333333333
0,1,0.8
0,0,0.0
0,0,0.0
0,0,0.0
0,0,0.3333333333333333
0,1,0.8
0,0,0.0
0,1,0.8
0,1,0.8
0,1,0.8
0,1,0.8
1,0,0.3333333333333333
0,0,0.0
0,0,0.0
0,0,0.0
0,0,0.0
0,0,0.3333333333333333
0,1,0.8
0,1,0.8
0,1,0.8
0,1,0.8
1,1,0.8
0,0,0.3333333333333333
0,1,0.8
0,1,0.8
0,1,0.8
0,0,0.0
0,1,0.8
0,1,0.8
0,1,0.8
0,0,0.0
0,0,0.0
0,1,0.8
0,0,0.0
0,1,0.8
0,1,0.8
0,1,0.8
1,1,0.8
1,0,0.0
0,0,0.3333333333333333
0,0,0.0
0,0,0.0
0,1,0.8
0,1,0.8
0,0,0.0
0,0,0.0
0,0,0.0
0,0,0.0
0,1,0.8
0,1,0.8
0,1,0.8
0,1,0.8
1,0,0.0
0,0,0.0
0,0,0.0
0,0,0.0
0,1,0.8
0,1,0.8
0,0,0.0
0,0,0.0
1,1,0.8
1,1,0.8
0,1,0.8
1,1,0.8
0,1,0.8
0,1,0.8
0,1,0.8
0,1,1.0
0,1,0.8
0,1,0.8
0,1,0.8
0,0,0.0
0,1,0.8
0,1,0.8
0,1,0.8
1,0,0.0
0,1,0.8
0,1,0.8
0,1,0.8
0,1,0.8
0,0,0.0
0,1,0.8
0,1,0.8
1,1,0.8
0,1,1.0
0,1,0.8
1,0,0.0
0,1,0.8
0,1,0.8
0,1,0.8
0,1,0.8
0,1,0.8
1,1,0.8
0,1,0.8
0,1,0.8
0,1,0.8
0,1,0.8
0,0,0.3333333333333333
0,1,0.8
0,1,0.8
0,1,0.8
0,1,0.8
0,1,0.8
0,1,0.8
0,0,0.0
0,1,0.8
0,1,0.8
0,1,0.8
0,0,0.0
0,1,0.8
0,1,1.0
0,1,0.8
0,1,0.8
0,1,0.8
0,1,0.8
0,1,0.8
0,1,0.8
0,0,0.3333333333333333
0,1,0.8
0,0,0.0
0,1,0.8
1,1,0.8
0,1,0.8
0,1,0.8
0,1,0.8
0,0,0.0
0,1,0.8
0,1,0.8
0,0,0.0
0,0,0.0
0,0,0.0
0,0,0.3333333333333333
0,0,0.0
0,1,0.8
0,1,0.8
0,1,0.8
0,1,0.8
0,1,0.8
1,1,0.8
0,1,0.8
0,1,0.8
0,1,0.8
0,1,0.8
0,1,0.8
0,0,0.0
0,1,0.8
0,0,0.3333333333333333
0,1,0.8
0,0,0.0
0,0,0.0
0,0,0.0
1,1,0.8
0,0,0.3333333333333333
0,1,0.8
0,1,0.8
0,1,0.8
0,1,0.8
0,0,0.0
0,1,1.0
0,0,0.0
0,1,0.8
0,0,0.0
0,1,0.8
0,1,0.8
0,1,0.8
0,1,0.8
0,1,0.8
0,1,0.8
0,0,0.0
0,1,0.8
0,0,0.0
0,0,0.0
0,1,0.8
0,0,0.3333333333333333
0,1,1.0
0,0,0.0
0,1,0.8
0,1,0.8
0,1,0.8
0,1,0.8
0,1,0.8
0,1,0.8
0,1,0.8
0,1,0.8
0,1,0.8
0,1,0.8
0,1,0.8
0,1,0.8
0,0,0.0
0,1,1.0
0,1,0.8
1,0,0.0
0,1,0.8
0,1,0.8
0,1,0.8
0,0,0.3333333333333333
0,1,0.8
0,1,0.8
0,1,0.8
0,1,0.8
0,1,0.8
0,0,0.0
0,1,0.8
0,1,0.8
0,1,0.8
0,1,0.8
0,1,0.8
0,1,0.8
0,0,0.0
0,0,0.0
0,1,0.8
0,1,0.8
0,0,0.0
0,0,0.3333333333333333
0,0,0.3333333333333333
0,1,1.0
0,1,0.8
0,1,0.8
0,0,0.0
0,1,0.8
0,1,0.8
0,1,0.8
0,1,0.8
0,1,0.8
0,1,0.8
0,1,0.8
0,1,0.8
0,0,0.0
0,0,0.3333333333333333
0,1,1.0
0,1,0.8
0,1,0.8
0,1,0.8
0,1,0.8
1,1,0.8
0,1,0.8
0,1,0.8
0,1,0.8
0,0,0.0
0,0,0.0
0,1,0.8
0,0,0.3333333333333333
0,1,0.8
0,0,0.3333333333333333
1,1,0.8
0,0,0.3333333333333333
0,1,1.0
1,1,0.8
0,1,0.8
0,1,0.8
0,0,0.3333333333333333
0,0,0.0
0,0,0.0
0,1,0.8
0,1,0.8
0,1,0.8
0,0,0.0
0,0,0.0
0,1,0.8
0,1,0.8
0,1,0.8
0,1,0.8
0,0,0.0
0,1,0.8
0,1,0.8
0,1,0.8
0,1,0.8
0,1,1.0
0,1,0.8
0,1,0.8
0,1,0.8
0,1,0.8
0,1,0.8
0,1,0.8
1,0,0.0
0,1,0.8
0,1,0.8
0,1,0.8
0,1,0.8
0,1,0.8
0,0,0.0
0,0,0.0
0,0,0.0
0,0,0.0
1,0,0.3333333333333333
0,1,0.8
0,1,0.8
0,0,0.0
0,0,0.0
0,1,0.8
0,1,0.8
0,0,0.0
0,1,0.8
0,0,0.3333333333333333
0,1,0.8
0,1,0.8
0,1,0.8
0,0,0.3333333333333333
0,1,0.8
0,0,0.0
0,1,0.8
0,0,0.0
0,0,0.0
0,1,0.8
0,1,0.8
0,1,0.8
0,0,0.0
0,1,0.8
0,1,0.8
0,1,0.8
0,0,0.0
0,1,0.8
0,0,0.0
0,1,0.8
0,0,0.0
0,1,0.8
0,1,0.8
0,0,0.0
0,1,0.8
0,1,0.8
0,0,0.0
0,1,0.8
1,1,0.8
0,0,0.0
0,0,0.0
0,1,0.8
0,0,0.0
1,1,0.8
0,1,0.8
0,1,0.8
0,1,0.8
0,1,0.8
0,0,0.0
0,1,0.8
0,1,0.8
1,1,0.8
0,1,0.8
0,0,0.0
0,1,0.8
0,1,0.8
0,0,0.0
0,0,0.0
0,0,0.0
0,1,0.8
0,0,0.0
0,0,0.3333333333333333
0,1,0.8
0,1,0.8
0,1,0.8
0,1,0.8
1,1,0.8
0,1,0.8
0,0,0.0
0,0,0.0
0,1,1.0
0,1,0.8
0,1,0.8
0,0,0.3333333333333333
0,0,0.0
0,1,0.8
0,1,0.8
0,1,0.8
0,1,0.8
0,1,0.8
0,1,0.8
0,1,0.8
0,1,0.8
0,0,0.0
1,0,0.0
0,1,0.8
0,1,0.8
0,1,0.8
0,0,0.0
0,1,0.8
1,1,0.8
0,1,0.8
0,0,0.0
0,1,0.8
0,1,0.8
0,1,0.8
0,1,0.8
0,0,0.0
0,1,1.0
0,1,0.8
0,1,0.8
0,1,0.8
0,0,0.3333333333333333
0,0,0.0
0,0,0.0
0,1,1.0
0,1,1.0
0,0,0.0
1,1,0.8
0,1,0.8
0,1,0.8
0,0,0.3333333333333333
0,0,0.0
0,1,0.8
0,1,1.0
1,1,0.8
1,1,0.8
0,1,0.8
0,0,0.0
0,0,0.0
0,0,0.0
0,1,0.8
0,0,0.0
0,0,0.3333333333333333
0,1,0.8
0,0,0.0
0,1,0.8
0,1,0.8
0,1,0.8
0,0,0.0
0,1,0.8
0,1,0.8
0,1,0.8
0,0,0.0
1,0,0.0
0,0,0.0
0,1,0.8
0,0,0.0
0,1,0.8
0,1,0.8
0,1,0.8
0,0,0.0
0,1,0.8
0,1,0.8
0,1,0.8
0,1,1.0
0,1,0.8
0,1,0.8
0,1,0.8
1,1,0.8
0,1,0.8
1,1,0.8
0,1,0.8
0,0,0.0
0,1,0.8
0,0,0.0
0,1,0.8
0,1,0.8
0,1,0.8
0,1,0.8
0,0,0.0
0,1,0.8
0,0,0.0
0,0,0.0
0,0,0.3333333333333333
0,0,0.0
1,1,0.8
0,0,0.0
0,1,0.8
0,1,0.8
0,1,0.8
0,1,0.8
0,1,0.8
0,0,0.0
0,1,0.8
0,0,0.0
0,1,0.8
0,1,0.8
0,1,0.8
1,1,0.8
0,1,0.8
0,1,0.8
0,0,0.0
0,0,0.0
0,1,0.8
1,1,0.8
0,0,0.0
0,1,0.8
0,0,0.0
0,1,0.8
0,1,0.8
0,1,0.8
0,1,0.8
0,0,0.0
0,0,0.0
0,1,0.8
0,1,0.8
0,1,0.8
0,1,0.8
0,1,0.8
0,1,0.8
0,0,0.0
0,0,0.0
0,1,0.8
0,1,0.8
0,0,0.0
0,1,0.8
0,0,0.3333333333333333
0,1,0.8
0,1,0.8
0,1,0.8
0,1,0.8
0,1,0.8
0,0,0.0
0,0,0.0
0,1,0.8
0,0,0.0
0,0,0.0
0,0,0.0
0,1,0.8
0,0,0.0
0,0,0.0
0,1,0.8
0,0,0.0
0,1,1.0
0,0,0.0
0,1,0.8
0,0,0.0
0,0,0.0
0,1,0.8
0,1,0.8
0,1,0.8
0,1,1.0
0,0,0.3333333333333333
0,1,0.8
0,1,0.8
0,1,0.8
0,0,0.0
1,1,0.8
0,1,0.8
0,1,0.8
0,1,0.8
0,1,0.8
0,0,0.0
0,1,0.8
0,1,0.8
1,1,0.8
0,1,0.8
0,0,0.0
0,0,0.0
0,1,0.8
0,1,0.8
0,1,0.8
0,1,0.8
0,1,0.8
0,0,0.0
0,1,0.8
1,0,0.0
0,1,0.8
0,0,0.0
1,1,0.8
0,1,0.8
0,1,0.8
0,1,0.8
0,0,0.0
0,0,0.0
0,0,0.0
0,0,0.0
0,1,0.8
1,1,0.8
0,0,0.0
1,1,0.8
0,1,0.8
0,0,0.0
0,0,0.0
0,0,0.0
0,0,0.0
0,0,0.0
0,1,0.8
0,0,0.0
1,1,0.8
0,1,0.8
0,1,0.8
0,1,0.8
0,0,0.0
0,1,0.8
0,1,0.8
1,1,0.8
0,0,0.0
0,1,0.8
0,0,0.0
0,1,0.8
0,0,0.0
1,0,0.3333333333333333
0,1,0.8
0,1,0.8
0,1,1.0
0,1,0.8
0,0,0.0
0,1,1.0
0,1,0.8
0,1,0.8
0,1,0.8
0,1,0.8
0,1,0.8
0,0,0.0
0,1,0.8
0,1,0.8
0,0,0.3333333333333333
0,0,0.3333333333333333
0,0,0.0
0,1,0.8
1,1,0.8
0,1,0.8
0,1,0.8
0,1,0.8
1,1,1.0
0,0,0.0
0,0,0.0
0,0,0.0
1,1,0.8
0,0,0.0
0,0,0.0
0,0,0.0
0,1,0.8
0,1,0.8
0,0,0.0
0,1,0.8
0,1,0.8
0,0,0.0
0,0,0.0
0,1,0.8
0,1,0.8
0,1,0.8
0,1,0.8
0,0,0.0
0,1,0.8
0,0,0.0
0,0,0.3333333333333333
0,1,0.8
0,1,0.8
0,0,0.0
0,1,0.8
0,1,0.8
0,1,0.8
0,1,0.8
0,1,0.8
0,0,0.0
0,0,0.0
0,0,0.0
0,1,0.8
0,0,0.0
0,1,0.8
0,0,0.0
0,1,0.8
0,0,0.0
0,1,0.8
0,1,0.8
0,1,0.8
0,0,0.0
0,0,0.0
0,0,0.0
0,0,0.0
0,0,0.0
0,1,0.8
0,1,0.8
0,0,0.0
0,1,0.8
0,1,0.8
0,1,0.8
0,1,0.8
1,1,0.8
0,0,0.0
0,0,0.0
0,1,0.8
0,0,0.0
0,1,0.8
0,1,0.8
0,1,0.8
0,1,0.8
0,1,0.8
0,1,0.8
0,1,0.8
0,1,0.8
0,0,0.0
0,0,0.0
0,0,0.0
0,1,0.8
0,1,0.8
0,0,0.0
0,1,0.8
0,1,0.8
0,0,0.0
0,1,0.8
0,1,0.8
0,0,0.0
1,1,0.8
0,1,0.8
0,0,0.0
0,1,0.8
0,0,0.0
0,0,0.0
0,0,0.0
0,0,0.0
0,0,0.0
0,1,0.8
0,1,0.8
1,1,0.8
0,1,0.8
0,1,0.8
0,0,0.0
0,0,0.0
0,1,0.8
0,1,0.8
0,1,0.8
0,1,0.8
0,0,0.0
0,1,0.8
1,1,0.8
0,1,0.8
0,1,0.8
0,1,0.8
0,0,0.0
0,0,0.0
0,1,0.8
0,1,0.8
0,1,0.8
0,1,0.8
0,0,0.0
0,1,0.8
0,0,0.0
0,1,0.8
0,1,0.8
0,0,0.3333333333333333
0,1,0.8
0,1,0.8
0,1,0.8
0,1,0.8
0,0,0.0
0,0,0.3333333333333333
0,1,0.8
0,1,0.8
0,0,0.0
0,1,0.8
0,1,0.8
0,1,0.8
0,1,0.8
1,1,1.0
0,1,0.8
